"year","doy","interval_number","mgmt_river","cumulative_production","cumulative_percent_of_unit","overall_percent","fish_count_cumulative"
2020,189,13,"Stony",43960.149550516,79.0521488364138,11.6523584530641,192
2020,192,14,"Stony",48091.5406207864,86.4814989439049,11.6206701098656,203
2020,195,15,"Stony",52002.5469607045,93.5145381497448,11.6734938749759,226
2020,198,16,"Stony",54524.4948437008,98.0496773938733,11.7157532779114,240
2020,201,17,"Stony",55609.0507311632,100,11.7387107690301,245
2020,153,1,"Holitna",653.459524714112,1.43574533820942,24.3373719423177,1
2020,156,2,"Holitna",653.459524714112,1.43574533820942,16.1339432363307,2
2020,159,3,"Holitna",885.389482498739,1.94532908913274,4.19093156267491,15
2020,162,4,"Holitna",2019.56985503468,4.43728784246106,3.97038478731995,36
2020,165,5,"Holitna",3395.51350437115,7.46043557458414,5.14075067477797,48
2020,168,6,"Holitna",4408.50987568575,9.68613550354958,4.64120011869234,62
2020,171,7,"Holitna",7002.29201911967,15.3850510138795,5.52424473557291,78
2020,174,8,"Holitna",12409.4905223294,27.2654502584276,6.79860338416746,91
2020,177,9,"Holitna",16547.8260639432,36.3579735702852,7.59938866185737,117
2020,180,10,"Holitna",23766.8705673092,52.2192612247403,8.52778972730198,134
2020,183,11,"Holitna",25461.5648689601,55.9427503641019,8.12712913267776,148
2020,186,12,"Holitna",29711.0791618384,65.2795495152407,8.4824670839757,177
2020,189,13,"Holitna",32801.1808182999,72.0689509702103,8.69449081694748,192
2020,192,14,"Holitna",37730.5351498643,82.899457274365,9.11707332278204,203
2020,195,15,"Holitna",42701.581983394,93.8215680514379,9.58562002956517,226
2020,198,16,"Holitna",45266.431727191,99.4569148840902,9.72646050930742,240
2020,201,17,"Holitna",45513.6093653677,100,9.60762842324988,245
2020,153,1,"Hoholitna",647.073644149953,1.359574304715,24.0995369355708,1
2020,156,2,"Hoholitna",649.640367965212,1.36496727934482,16.0396480950603,2
2020,159,3,"Hoholitna",1249.81283669672,2.62599695388312,5.91590499806509,15
2020,162,4,"Hoholitna",2138.08712285435,4.49236086148048,4.20338448080065,36
2020,165,5,"Hoholitna",3293.31459549293,6.91962335640646,4.98602323543752,48
2020,168,6,"Hoholitna",4941.76602223695,10.3832047008702,5.20260262440452,62
2020,171,7,"Hoholitna",8459.89469080389,17.7751876408466,6.67417591005438,78
2020,174,8,"Hoholitna",13293.8291751126,27.931826185715,7.28309287604012,91
2020,177,9,"Hoholitna",17899.9423671521,37.6097866421828,8.22033169476171,117
2020,180,10,"Hoholitna",25479.1659645794,53.5345855362692,9.14217835947773,134
2020,183,11,"Hoholitna",28084.736370942,59.0091812111867,8.96442462663055,148
2020,186,12,"Hoholitna",32491.3947757602,68.2680647880595,9.27624288557792,177
2020,189,13,"Hoholitna",35604.5535856682,74.809160631962,9.43757073584986,192
2020,192,14,"Hoholitna",40563.5977221305,85.2286685888017,9.80164456188023,203
2020,195,15,"Hoholitna",44993.007157385,94.5353546324671,10.0999974840726,226
2020,198,16,"Hoholitna",47146.6152749262,99.0603268446813,10.1304581368984,240
2020,201,17,"Hoholitna",47593.8418301893,100,10.0467520356083,245
2020,153,1,"Middle Kusko Main",67.5105212569241,0.202938067061612,2.51435414698152,1
2020,156,2,"Middle Kusko Main",91.9707229161287,0.276465955044659,2.27076102928074,2
2020,159,3,"Middle Kusko Main",1069.77602790189,3.21576956079261,5.06371287320257,15
2020,162,4,"Middle Kusko Main",3501.11403390869,10.5244234731907,6.88303495135343,36
2020,165,5,"Middle Kusko Main",4508.04479071348,13.5512788084233,6.82510444148024,48
2020,168,6,"Middle Kusko Main",6558.29363325334,19.7143705658828,6.90445389653117,62
2020,171,7,"Middle Kusko Main",8123.55940515239,24.4195928671299,6.40883444384954,78
2020,174,8,"Middle Kusko Main",14566.3236199469,43.7866795366025,7.98023552048777,91
2020,177,9,"Middle Kusko Main",16458.3573232228,49.4741732103215,7.55830122649309,117
2020,180,10,"Middle Kusko Main",21089.5609694131,63.3956701655855,7.56714439450205,134
2020,183,11,"Middle Kusko Main",24194.1511838214,72.7281345785425,7.72258075803317,148
2020,186,12,"Middle Kusko Main",26221.5437768999,78.822519962542,7.4862101361928,177
2020,189,13,"Middle Kusko Main",27861.2528286871,83.7515203511886,7.38508190328702,192
2020,192,14,"Middle Kusko Main",29481.5581361907,88.6221926705899,7.12381963653326,203
2020,195,15,"Middle Kusko Main",31219.1472214085,93.8454225277478,7.00805143537428,226
2020,198,16,"Middle Kusko Main",32690.617967625,98.2686949809175,7.02427809205829,240
2020,201,17,"Middle Kusko Main",33266.5636538402,100,7.02235632289113,245
2020,153,1,"George",272.082921747003,1.80544932197741,10.1334252777268,1
2020,156,2,"George",272.082921747003,1.80544932197741,6.71773881781228,2
2020,159,3,"George",272.082921747003,1.80544932197741,1.28788620935075,15
2020,162,4,"George",334.69534960834,2.22092400412127,0.65799621694634,36
2020,165,5,"George",915.097172248298,6.0722722270507,1.38544181893751,48
2020,168,6,"George",1113.04460214706,7.38578375068172,1.171793391705,62
2020,171,7,"George",1909.74394562143,12.6724084320836,1.50663424334276,78
2020,174,8,"George",3449.42188158053,22.8891852429624,1.88978356809548,91
2020,177,9,"George",4785.1471306208,31.7526016960917,2.19752085314666,117
2020,180,10,"George",7295.89756941348,48.4130839059518,2.61784066891293,134
2020,183,11,"George",7472.49864812808,49.5849483352902,2.38516217560265,148
2020,186,12,"George",9267.48120530014,61.4958393974678,2.64585153057287,177
2020,189,13,"George",10489.1739373919,69.6025750229795,2.78032754312121,192
2020,192,14,"George",12431.856136805,82.4935504551288,3.00398983177255,203
2020,195,15,"George",14437.2618832014,95.8007379179556,3.24086603474107,226
2020,198,16,"George",15070.0946537234,100,3.23813198717224,240
2020,201,17,"George",15070.0946537234,100,3.18119946440353,245
2020,153,1,"Oskakawlik",45.6296090055579,0.748808140607548,1.69942394892267,1
2020,156,2,"Oskakawlik",45.6296090055579,0.748808140607548,1.12659697157787,2
2020,159,3,"Oskakawlik",147.034087788758,2.41291398902007,0.695975964796824,15
2020,162,4,"Oskakawlik",534.323875350999,8.76856226261036,1.05045704703243,36
2020,165,5,"Oskakawlik",731.967963438125,12.0120154792392,1.10818725860355,48
2020,168,6,"Oskakawlik",975.279654634865,16.0049003415863,1.0267569261474,62
2020,171,7,"Oskakawlik",1249.13749238253,20.499065046124,0.985468928953417,78
2020,174,8,"Oskakawlik",2271.061260036,37.269422122952,1.244212624229,91
2020,177,9,"Oskakawlik",2717.34300245422,44.5931623217028,1.24790685637092,117
2020,180,10,"Oskakawlik",3670.33484201937,60.2323067928295,1.31695267464382,134
2020,183,11,"Oskakawlik",4114.54515114604,67.522053579293,1.31333010903672,148
2020,186,12,"Oskakawlik",4441.90844307285,72.8942735757654,1.26815798083814,177
2020,189,13,"Oskakawlik",4791.01263228879,78.6232742072031,1.26993645643618,192
2020,192,14,"Oskakawlik",5238.24382162037,85.962595376146,1.26575074577215,203
2020,195,15,"Oskakawlik",5670.7553844358,93.0603590037862,1.27296703941674,226
2020,198,16,"Oskakawlik",6013.70332606184,98.6883320697595,1.2921727135054,240
2020,201,17,"Oskakawlik",6093.63153671596,100,1.28632618615197,245
2020,153,1,"Holokuk",0,0,0,1
2020,156,2,"Holokuk",0,0,0,2
2020,159,3,"Holokuk",129.204005030595,2.45754180902423,0.61157846734135,15
2020,162,4,"Holokuk",598.944925519418,11.3923109072224,1.17749916636775,36
2020,165,5,"Holokuk",777.794869932224,14.7941498504661,1.1775684288387,48
2020,168,6,"Holokuk",1098.60181548862,20.8961006463683,1.15658828498105,62
2020,171,7,"Holokuk",1279.73998294285,24.341463037599,1.00961183057929,78
2020,174,8,"Holokuk",2487.3057825606,47.3101275074478,1.36268330116759,91
2020,177,9,"Holokuk",2704.79569420685,51.4469230408764,1.24214465705462,117
2020,180,10,"Holokuk",3476.95950584994,66.1339666048822,1.2475676792306,134
2020,183,11,"Holokuk",4010.01949935083,76.2731044778638,1.279966351774,148
2020,186,12,"Holokuk",4229.67934969455,80.4511736163233,1.20756690338056,177
2020,189,13,"Holokuk",4498.21113730641,85.5588178797647,1.19232461912414,192
2020,192,14,"Holokuk",4700.30575142875,89.4027851272712,1.13576528944155,203
2020,195,15,"Holokuk",4944.8383874979,94.0539503652878,1.11001372053605,226
2020,198,16,"Holokuk",5160.69495715115,98.1596787020355,1.10888563083184,240
2020,201,17,"Holokuk",5257.44890915595,100,1.10981344432389,245
2020,153,1,"Aniak",50.5152548974606,0.164466125727453,1.88138438679633,1
2020,156,2,"Aniak",50.5152548974606,0.164466125727453,1.24722377478692,2
2020,159,3,"Aniak",698.494759750893,2.27413931119116,3.30627796339021,15
2020,162,4,"Aniak",4144.70455954897,13.4942108592269,8.14830538797397,36
2020,165,5,"Aniak",5287.41074223458,17.214601048143,8.005051461577,48
2020,168,6,"Aniak",7316.59981145765,23.8211769282617,7.70278503869278,62
2020,171,7,"Aniak",8189.55159044669,26.663308425542,6.46089696583599,78
2020,174,8,"Aniak",12048.073732199,39.2257747335066,6.60059933170017,91
2020,177,9,"Aniak",13667.6856581566,44.4988610355538,6.2767190701106,117
2020,180,10,"Aniak",17530.8693377259,57.0765042453526,6.29025041498588,134
2020,183,11,"Aniak",19718.3544928409,64.1984560058326,6.29394202877913,148
2020,186,12,"Aniak",21621.9915475293,70.3962632189478,6.17304509852647,177
2020,189,13,"Aniak",23738.0412060408,77.2856373275951,6.29215705439169,192
2020,192,14,"Aniak",25549.8052065843,83.1843268721039,6.17376473792381,203
2020,195,15,"Aniak",27376.5811350077,89.1318918231238,6.14547499834543,226
2020,198,16,"Aniak",29538.9557575014,96.1720894278831,6.3470760936726,240
2020,201,17,"Aniak",30714.6864887987,100,6.48367156627961,245
2020,153,1,"Tuluksak",180.792635662782,0.762194872511204,6.7334202841133,1
2020,156,2,"Tuluksak",180.792635662782,0.762194872511204,4.46377780262071,2
2020,159,3,"Tuluksak",615.261046665685,2.59384909847299,2.91229678093594,15
2020,162,4,"Tuluksak",2211.87090176263,9.32491887072628,4.34844011856338,36
2020,165,5,"Tuluksak",2907.65339343589,12.2582344097817,4.40213862353474,48
2020,168,6,"Tuluksak",3911.66716865461,16.4910072138117,4.11813302893434,62
2020,171,7,"Tuluksak",4913.32837462024,20.7138619356402,3.87622057656619,78
2020,174,8,"Tuluksak",8706.95320199971,36.707220188645,4.77014921751932,91
2020,177,9,"Tuluksak",10442.5187020481,44.0241063007079,4.79560021473105,117
2020,180,10,"Tuluksak",14453.6199092959,60.9343126378189,5.18610269011853,134
2020,183,11,"Tuluksak",16296.6917821048,68.7044296338715,5.2017744875562,148
2020,186,12,"Tuluksak",17522.5547729602,73.8724857474733,5.00266224862358,177
2020,189,13,"Tuluksak",18768.5342737,79.1253500759149,4.97490775695515,192
2020,192,14,"Tuluksak",20275.1801270092,85.477144992078,4.89922295340731,203
2020,195,15,"Tuluksak",21967.1800355079,92.6103650473051,4.93117657850043,226
2020,198,16,"Tuluksak",23332.5147571032,98.366413241671,5.01348957071593,240
2020,201,17,"Tuluksak",23720.0015616904,100,5.00713884003753,245
2020,153,1,"Kisaralik",12.9721681527609,0.054132073617542,0.483133949834387,1
2020,156,2,"Kisaralik",12.9721681527609,0.054132073617542,0.32028337902083,2
2020,159,3,"Kisaralik",587.557668935097,2.45184263839324,2.78116470582233,15
2020,162,4,"Kisaralik",2226.47167594058,9.29093172784198,4.37714459319925,36
2020,165,5,"Kisaralik",2799.19239155862,11.6808606568413,4.23793048009195,48
2020,168,6,"Kisaralik",3929.53553689252,16.3977142803642,4.13694452649818,62
2020,171,7,"Kisaralik",4735.34765152653,19.7603195285849,3.73580811306149,78
2020,174,8,"Kisaralik",10161.3819507957,42.4028326906449,5.56696550871211,91
2020,177,9,"Kisaralik",11719.6561530627,48.9054167490764,5.38211011804827,117
2020,180,10,"Kisaralik",14783.4281680407,61.6903521823143,5.30444117616101,134
2020,183,11,"Kisaralik",17294.9019143947,72.1705803234539,5.5203952278139,148
2020,186,12,"Kisaralik",18784.2478328938,78.385530819992,5.36287366311551,177
2020,189,13,"Kisaralik",19844.8907552788,82.8115296260783,5.26021369141796,192
2020,192,14,"Kisaralik",20421.6139340526,85.2181605919035,4.934606701622,203
2020,195,15,"Kisaralik",21675.5585065762,90.4507955001799,4.86571359003628,226
2020,198,16,"Kisaralik",23501.4958780471,98.0703217851861,5.04979877683107,240
2020,201,17,"Kisaralik",23963.9224693531,100,5.05862896525859,245
2020,153,1,"Kwethluk",0,0,0,1
2020,156,2,"Kwethluk",0,0,0,2
2020,159,3,"Kwethluk",281.481773851843,1.5096529152776,1.33237504360697,15
2020,162,4,"Kwethluk",1601.20447047429,8.58763593723601,3.14789699158519,36
2020,165,5,"Kwethluk",2270.90969991191,12.179422496494,3.43811931749158,48
2020,168,6,"Kwethluk",3909.57069047845,20.9679465551158,4.11592589431643,62
2020,171,7,"Kwethluk",4239.75605017565,22.7388082490286,3.34482623351672,78
2020,174,8,"Kwethluk",6414.16784878877,34.4006898190876,3.51403493680318,91
2020,177,9,"Kwethluk",7775.51194363307,41.7018981827927,3.57080966866903,117
2020,180,10,"Kwethluk",9113.84953682471,48.8797172704712,3.27013993012665,134
2020,183,11,"Kwethluk",11730.6878223081,62.914436081677,3.74434231508105,148
2020,186,12,"Kwethluk",13516.9086973492,72.494358484592,3.85905649800958,177
2020,189,13,"Kwethluk",14950.0190743228,80.1804662879751,3.96274769115543,192
2020,192,14,"Kwethluk",16014.5114962171,85.8895893548543,3.86969002585356,203
2020,195,15,"Kwethluk",16600.1350925391,89.0304263523791,3.72638623783096,226
2020,198,16,"Kwethluk",17855.5623788402,95.7635779761896,3.83664927237776,240
2020,201,17,"Kwethluk",18645.4628744968,100,3.93593655997708,245
2020,153,1,"Johnson",0,NA,0,1
2020,156,2,"Johnson",0,NA,0,2
2020,159,3,"Johnson",0,NA,0,15
2020,162,4,"Johnson",0,NA,0,36
2020,165,5,"Johnson",0,NA,0,48
2020,168,6,"Johnson",0,NA,0,62
2020,171,7,"Johnson",0,NA,0,78
2020,174,8,"Johnson",0,NA,0,91
2020,177,9,"Johnson",0,NA,0,117
2020,180,10,"Johnson",0,NA,0,134
2020,183,11,"Johnson",0,NA,0,148
2020,186,12,"Johnson",0,NA,0,177
2020,189,13,"Johnson",0,NA,0,192
2020,192,14,"Johnson",0,NA,0,203
2020,195,15,"Johnson",0,NA,0,226
2020,198,16,"Johnson",0,NA,0,240
2020,201,17,"Johnson",0,NA,0,245
2020,153,1,"Lower Kusko",0.839979863763311,0.0748808992456601,0.0312841141575047,1
2020,156,2,"Lower Kusko",0.839979863763311,0.0748808992456601,0.0207391382772286,2
2020,159,3,"Lower Kusko",22.5778414873825,2.01272571705072,0.106870694058281,15
2020,162,4,"Lower Kusko",104.285933078831,9.29668053306573,0.205021520397246,36
2020,165,5,"Lower Kusko",140.768079059569,12.5489202774924,0.213120518142866,48
2020,168,6,"Lower Kusko",221.624156648267,19.7569213981295,0.233321936696586,62
2020,171,7,"Lower Kusko",277.024629779282,24.6956555578979,0.218550133085514,78
2020,174,8,"Lower Kusko",362.078825544126,32.2779023929036,0.19836675198311,91
2020,177,9,"Lower Kusko",428.067052171812,38.1604931104591,0.196584608166591,117
2020,180,10,"Lower Kusko",611.76264475177,54.5362322838062,0.219506526224663,134
2020,183,11,"Lower Kusko",683.990219747675,60.9750363544127,0.218324241655498,148
2020,186,12,"Lower Kusko",804.24365856773,71.6951571866974,0.229610318902831,177
2020,189,13,"Lower Kusko",896.509085075493,79.9202568637683,0.23763443306133,192
2020,192,14,"Lower Kusko",948.66166501571,84.5694541271506,0.229231255907374,203
2020,195,15,"Lower Kusko",1045.97662053155,93.2446994436627,0.23480007012675,226
2020,198,16,"Lower Kusko",1101.39795776385,98.1852935559537,0.23665889562015,240
2020,201,17,"Lower Kusko",1121.75450912736,100,0.236795118121341,245
2020,153,1,"E. Fork Kuskokwim",0,0,0,1
2020,156,2,"E. Fork Kuskokwim",9.62741662017866,0.902811431473251,0.237701322557698,2
2020,159,3,"E. Fork Kuskokwim",228.393689132135,21.4176285871602,1.08108616537693,15
2020,162,4,"E. Fork Kuskokwim",466.827645257398,43.776783668296,0.917762451449615,36
2020,165,5,"E. Fork Kuskokwim",557.956478397358,52.3223941411133,0.84473677961389,48
2020,168,6,"E. Fork Kuskokwim",667.614860708166,62.6056139302684,0.702852949893308,62
2020,171,7,"E. Fork Kuskokwim",775.221157265619,72.6963992845607,0.611587089660927,78
2020,174,8,"E. Fork Kuskokwim",785.129608185689,73.6255647202895,0.430137305122768,91
2020,177,9,"E. Fork Kuskokwim",852.480920729416,79.9414371176426,0.391491536012503,117
2020,180,10,"E. Fork Kuskokwim",861.304557415317,80.7688740492179,0.309044648347925,134
2020,183,11,"E. Fork Kuskokwim",951.911341324546,89.2655293316774,0.303842534173393,148
2020,186,12,"E. Fork Kuskokwim",1003.63221601097,94.1156567079907,0.286535443238471,177
2020,189,13,"E. Fork Kuskokwim",1006.10562575317,94.3476008190716,0.266684793222744,192
2020,192,14,"E. Fork Kuskokwim",1013.99784496004,95.0876940341842,0.245018859788871,203
2020,195,15,"E. Fork Kuskokwim",1063.81996783136,99.759765872668,0.238805531735598,226
2020,198,16,"E. Fork Kuskokwim",1064.48722302647,99.822337758941,0.228727835227401,240
2020,201,17,"E. Fork Kuskokwim",1066.38178079648,100,0.225106293481792,245
2021,153,1,"N. Fork Kusko",0,0,0,1
2021,156,2,"N. Fork Kusko",27.7706303623802,1.39680593193274,0.398124917548135,5
2021,159,3,"N. Fork Kusko",120.585546572551,6.06520646308642,0.840346713982406,11
2021,162,4,"N. Fork Kusko",1035.86878269015,52.1020820011931,1.95226519465678,32
2021,165,5,"N. Fork Kusko",1124.89217942362,56.5797768541902,1.40502821643858,46
2021,168,6,"N. Fork Kusko",1321.28196853197,66.457781739854,1.32241226496007,57
2021,171,7,"N. Fork Kusko",1479.85409714053,74.4336356181906,1.05749601398544,80
2021,174,8,"N. Fork Kusko",1656.61737686772,83.324467207138,0.90369072720539,103
2021,177,9,"N. Fork Kusko",1740.16381408963,87.5266821940005,0.785316110512473,119
2021,180,10,"N. Fork Kusko",1809.00647071971,90.9893270780418,0.605737716210588,154
2021,183,11,"N. Fork Kusko",1824.14415639936,91.7507217196888,0.530104802480031,171
2021,186,12,"N. Fork Kusko",1844.8350344634,92.79143058512,0.505380376810298,186
2021,189,13,"N. Fork Kusko",1896.27699058214,95.3788558080717,0.491520917042283,202
2021,192,14,"N. Fork Kusko",1954.46879548153,98.3057846250509,0.473324548621854,216
2021,195,15,"N. Fork Kusko",1988.15237875989,100,0.459943185985161,228
2021,198,16,"N. Fork Kusko",1988.15237875989,100,0.446582692664526,236
2021,153,1,"S. Fork Kusko",0,0,0,1
2021,156,2,"S. Fork Kusko",114.378135742198,1.72799912593872,1.6397462091231,5
2021,159,3,"S. Fork Kusko",428.792833562264,6.47810559943426,2.98820761612964,11
2021,162,4,"S. Fork Kusko",1534.19651881023,23.1782956272144,2.89144582353219,32
2021,165,5,"S. Fork Kusko",2073.14710896179,31.3206398144388,2.58943055894644,46
2021,168,6,"S. Fork Kusko",2570.45616605596,38.8338730945919,2.57265507400466,57
2021,171,7,"S. Fork Kusko",3262.66085472535,49.2915457015961,2.33148041791768,80
2021,174,8,"S. Fork Kusko",3944.98699030893,59.599975352444,2.15200456778303,103
2021,177,9,"S. Fork Kusko",4508.68561705566,68.1162073052599,2.03471846939998,119
2021,180,10,"S. Fork Kusko",5421.88202245763,81.912573018911,1.81549291669482,154
2021,183,11,"S. Fork Kusko",5634.19693618923,85.1201789391446,1.63732391626745,171
2021,186,12,"S. Fork Kusko",5784.44030087705,87.3900218699983,1.58460922753682,186
2021,189,13,"S. Fork Kusko",6020.67884861399,90.9590606670859,1.56057875699865,202
2021,192,14,"S. Fork Kusko",6360.5075632773,96.093116385835,1.54035939502037,216
2021,195,15,"S. Fork Kusko",6597.81462328035,99.6782980256951,1.52635175793914,228
2021,198,16,"S. Fork Kusko",6619.10842576742,100,1.48679713657635,236
2021,153,1,"Upper Kusko Main",0,0,0,1
2021,156,2,"Upper Kusko Main",508.919895497157,1.60725581281208,7.29597019547256,5
2021,159,3,"Upper Kusko Main",1814.95722312477,5.73194440359397,12.6482267719696,11
2021,162,4,"Upper Kusko Main",6353.33332102138,20.0649100207978,11.9739022161394,32
2021,165,5,"Upper Kusko Main",8774.64302497465,27.7118189562316,10.9598246523346,46
2021,168,6,"Upper Kusko Main",10529.2228945132,33.253081381439,10.5382301642041,57
2021,171,7,"Upper Kusko Main",13849.2998778114,43.7384506460396,9.89663740876469,80
2021,174,8,"Upper Kusko Main",16838.2240700732,53.1779829271946,9.18531168826849,103
2021,177,9,"Upper Kusko Main",19724.892138356,62.2945729317455,8.90161917455772,119
2021,180,10,"Upper Kusko Main",24619.0628536839,77.751198622162,8.24358295540117,154
2021,183,11,"Upper Kusko Main",26178.6421833655,82.6766160903152,7.60763555617267,171
2021,186,12,"Upper Kusko Main",27178.7458519956,85.8351140170864,7.4454379732159,186
2021,189,13,"Upper Kusko Main",28216.0992962514,89.1112530872478,7.31370104174072,202
2021,192,14,"Upper Kusko Main",29786.0631810363,94.0694667512286,7.21345612832493,216
2021,195,15,"Upper Kusko Main",31373.8605819145,99.0840017000663,7.25809226036326,228
2021,198,16,"Upper Kusko Main",31663.9013802503,100,7.11240772574801,236
2021,153,1,"Big River",0,0,0,1
2021,156,2,"Big River",855.901647594476,2.63035477961841,12.2703650738686,5
2021,159,3,"Big River",2738.14989278797,8.41487532831447,19.0818496096564,11
2021,162,4,"Big River",9239.89340359196,28.3960170489331,17.4140997350309,32
2021,165,5,"Big River",12897.8056344328,39.6375036693392,16.1097936122233,46
2021,168,6,"Big River",15201.8419887997,46.7182623688421,15.2148464708933,57
2021,171,7,"Big River",17812.1867670421,54.740367342234,12.7284956962366,80
2021,174,8,"Big River",21474.9108305611,65.9966416746621,11.7146409642486,103
2021,177,9,"Big River",24181.9534654944,74.3159182567785,10.9130401898689,119
2021,180,10,"Big River",27218.9303761376,83.6491480209136,9.11413695340575,154
2021,183,11,"Big River",28093.3666060058,86.336463231919,8.1640634066288,171
2021,186,12,"Big River",28585.9393992014,87.8502366947152,7.83092935420473,186
2021,189,13,"Big River",29956.0163378525,92.060753678944,7.76469297177662,202
2021,192,14,"Big River",31498.6323743989,96.8015173826357,7.62819850861057,216
2021,195,15,"Big River",32539.3994082671,100,7.52773036602818,228
2021,198,16,"Big River",32539.3994082671,100,7.30906381255063,236
2021,153,1,"Takotna and Nixon Fork",18.3306957584655,0.0775601847800157,1.0608489763871,1
2021,156,2,"Takotna and Nixon Fork",172.386992573482,0.729397682109024,2.47137196056094,5
2021,159,3,"Takotna and Nixon Fork",352.771750456418,1.49263522296656,2.45842548885832,11
2021,162,4,"Takotna and Nixon Fork",2692.87222822923,11.3939847326295,5.07516088203453,32
2021,165,5,"Takotna and Nixon Fork",4305.86016495766,18.2188016446017,5.37816435963158,46
2021,168,6,"Takotna and Nixon Fork",5708.42073503755,24.1532658031878,5.71330402847572,57
2021,171,7,"Takotna and Nixon Fork",7851.81299773263,33.2223105432879,5.61086458705994,80
2021,174,8,"Takotna and Nixon Fork",10027.2672622634,42.4270148797043,5.469910294706,103
2021,177,9,"Takotna and Nixon Fork",12410.5726804271,52.5111715890656,5.60075010623302,119
2021,180,10,"Takotna and Nixon Fork",17878.9583677718,75.6488096769693,5.98668914965771,154
2021,183,11,"Takotna and Nixon Fork",19265.8590999049,81.5170144888953,5.59874854020432,171
2021,186,12,"Takotna and Nixon Fork",20225.0570700749,85.5755386598968,5.54052084448694,186
2021,189,13,"Takotna and Nixon Fork",20861.0000620474,88.2663179198256,5.40723635409872,202
2021,192,14,"Takotna and Nixon Fork",22092.0092714381,93.4749200920672,5.35014441812924,216
2021,195,15,"Takotna and Nixon Fork",23331.466949595,98.719269123416,5.39754867742972,228
2021,198,16,"Takotna and Nixon Fork",23634.1568943614,100,5.30875074642076,236
2021,153,1,"Tatlawiksuk",0,0,0,1
2021,156,2,"Tatlawiksuk",310.412238689507,2.41998603082701,4.45012753839413,5
2021,159,3,"Tatlawiksuk",1172.59832574649,9.14162270166175,8.17170198145983,11
2021,162,4,"Tatlawiksuk",3625.52347495107,28.2647237134002,6.83289564357423,32
2021,165,5,"Tatlawiksuk",4795.5623597625,37.3863929127912,5.98981889322896,46
2021,168,6,"Tatlawiksuk",5835.23480252995,45.4917201987094,5.84022657961577,57
2021,171,7,"Tatlawiksuk",7200.0941018306,56.1322170177015,5.14514966557742,80
2021,174,8,"Tatlawiksuk",8571.62363625062,66.8247152522285,4.67585147019302,103
2021,177,9,"Tatlawiksuk",9580.54008679684,74.6902676122164,4.32358862806728,119
2021,180,10,"Tatlawiksuk",10734.4024702283,83.6858241701329,3.59436659981349,154
2021,183,11,"Tatlawiksuk",11004.971867268,85.7951938392208,3.19809616884204,171
2021,186,12,"Tatlawiksuk",11211.0106651559,87.4014804173604,3.07118234884821,186
2021,189,13,"Tatlawiksuk",11773.3226239297,91.7852865808817,3.05168198606475,202
2021,192,14,"Tatlawiksuk",12422.3820817668,96.8453796615315,3.00839716922257,216
2021,195,15,"Tatlawiksuk",12827.0260545028,100,2.96743010910592,228
2021,198,16,"Tatlawiksuk",12827.0260545028,100,2.88123178861718,236
2021,153,1,"Swift",0,0,0,1
2021,156,2,"Swift",665.163848495487,2.0876288292766,9.53591254079006,5
2021,159,3,"Swift",2418.23023279948,7.58965954214016,16.8523665360118,11
2021,162,4,"Swift",8357.89096276761,26.231392709164,15.7518209835158,32
2021,165,5,"Swift",11264.4457721517,35.3536678112569,14.0696721356218,46
2021,168,6,"Swift",13669.0299193083,42.9004988655604,13.6807231506256,57
2021,171,7,"Swift",16788.4069788262,52.690720468197,11.9969080030112,80
2021,174,8,"Swift",20141.5699254972,63.2146833272219,10.9872987131441,103
2021,177,9,"Swift",22764.739118213,71.4475475202625,10.2734674956442,119
2021,180,10,"Swift",26384.9866848919,82.8097603140155,8.83489464269007,154
2021,183,11,"Swift",27378.3881038546,85.9275687246224,7.95628731813785,171
2021,186,12,"Swift",27932.2261158162,87.6657993923525,7.65184891649005,186
2021,189,13,"Swift",29189.7664519923,91.6126125959224,7.56607860876316,202
2021,192,14,"Swift",30743.0645833475,96.4876670156915,7.44521846591078,216
2021,195,15,"Swift",31797.0106955235,99.7954960464774,7.35598466211404,228
2021,198,16,"Swift",31862.1700930419,100,7.15694323347647,236
2021,153,1,"Stony",89.205819682587,0.173098669476235,5.1625919575006,1
2021,156,2,"Stony",703.429342446243,1.36496344836295,10.0844937730231,5
2021,159,3,"Stony",1284.47588726357,2.49245024428638,8.95136375570637,11
2021,162,4,"Stony",5960.04492910714,11.5651181830731,11.232685517821,32
2021,165,5,"Stony",9602.11088867939,18.632333909467,11.9933598817261,46
2021,168,6,"Stony",11952.5492204229,23.1932218577918,11.9627740808329,57
2021,171,7,"Stony",16177.0931871445,31.3907020489425,11.5600663581174,80
2021,174,8,"Stony",21306.7916572502,41.3445815508523,11.6229313515716,103
2021,177,9,"Stony",26016.3004501181,50.4831075890945,11.740860092588,119
2021,180,10,"Stony",35428.3409412326,68.7466210220235,11.8630213203905,154
2021,183,11,"Stony",40701.5901180598,78.9790522644396,11.8280719834916,171
2021,186,12,"Stony",42944.4146591258,83.3311219534866,11.7643388470446,186
2021,189,13,"Stony",45135.4844910997,87.5827646601364,11.6992585146553,202
2021,192,14,"Stony",48222.1088380745,93.5721784622338,11.6782155602296,216
2021,195,15,"Stony",50260.118942435,97.5268177301557,11.6272774065717,228
2021,198,16,"Stony",51534.6651435899,100,11.5758177146081,236
2021,153,1,"Holitna",103.813090901797,0.224235401127752,6.00795587193638,1
