year,doy,interval_number,mgmt_river,cumulative_production,cumulative_percent,overall_percent,fish_count
2021,186,12,Middle Kusko Main,23299.60335840022,78.11060866239498,4.881913041399686,186
2021,189,13,Middle Kusko Main,25305.20379917302,84.8342712395028,5.302141952468925,202
2021,192,14,Middle Kusko Main,27343.5869567884,91.66783602939903,5.729239751837439,216
2021,195,15,Middle Kusko Main,28340.820836021292,95.01100647257995,5.938187904536247,228
2021,198,16,Middle Kusko Main,29828.98707025108,100,6.25,236
2021,153,1,N. Fork Kusko,0,0,0,1
2021,156,2,N. Fork Kusko,27.770630362380157,1.3968059319327455,0.0873003707457966,5
2021,159,3,N. Fork Kusko,120.58554657255148,6.065206463086426,0.3790754039429016,11
2021,162,4,N. Fork Kusko,1035.8687826901491,52.102082001193054,3.256380125074566,32
2021,165,5,N. Fork Kusko,1124.89217942362,56.57977685419014,3.536236053386884,46
2021,168,6,N. Fork Kusko,1321.2819685319641,66.45778173985398,4.153611358740874,57
2021,171,7,N. Fork Kusko,1479.8540971405262,74.43363561819058,4.652102226136911,80
2021,174,8,N. Fork Kusko,1656.6173768677186,83.32446720713791,5.20777920044612,103
2021,177,9,N. Fork Kusko,1740.1638140896314,87.52668219400049,5.47041763712503,119
2021,180,10,N. Fork Kusko,1809.006470719706,90.98932707804177,5.6868329423776105,154
2021,183,11,N. Fork Kusko,1824.1441563993612,91.75072171968878,5.734420107480549,171
2021,186,12,N. Fork Kusko,1844.835034463398,92.79143058512004,5.7994644115700025,186
2021,189,13,N. Fork Kusko,1896.276990582144,95.37885580807166,5.961178488004479,202
2021,192,14,N. Fork Kusko,1954.4687954815265,98.30578462505095,6.144111539065684,216
2021,195,15,N. Fork Kusko,1988.152378759892,100,6.25,228
2021,198,16,N. Fork Kusko,1988.152378759892,100,6.25,236
2021,153,1,Oskakawlik,44.26791020822029,0.7649041830447454,0.04780651144029659,1
2021,156,2,Oskakawlik,57.86890036748927,0.9999153732599863,0.06249471082874914,5
2021,159,3,Oskakawlik,57.86890036748927,0.9999153732599863,0.06249471082874914,11
2021,162,4,Oskakawlik,192.19825006485897,3.320989058597827,0.2075618161623642,32
2021,165,5,Oskakawlik,390.5499032535914,6.748302625564639,0.42176891409778994,46
2021,168,6,Oskakawlik,533.6346908353569,9.220661316918399,0.5762913323073999,57
2021,171,7,Oskakawlik,1059.8257460240006,18.312704227942984,1.1445440142464365,80
2021,174,8,Oskakawlik,1628.270592321785,28.134849405301317,1.7584280878313323,103
2021,177,9,Oskakawlik,2075.763718324623,35.867072642254094,2.241692040140881,119
2021,180,10,Oskakawlik,3180.839606312985,54.96165301273703,3.4351033132960644,154
2021,183,11,Oskakawlik,4077.6422058210374,70.45748411256905,4.4035927570355655,171
2021,186,12,Oskakawlik,4480.117798317158,77.4118504430702,4.838240652691887,186
2021,189,13,Oskakawlik,4847.678690806958,83.76292649040752,5.23518290565047,202
2021,192,14,Oskakawlik,5200.232523890745,89.85469590996715,5.615918494372947,216
2021,195,15,Oskakawlik,5483.141174812755,94.74306785912701,5.921441741195438,228
2021,198,16,Oskakawlik,5787.379803834947,100,6.25,236
2021,153,1,S. Fork Kusko,0,0,0,1
2021,156,2,S. Fork Kusko,114.37813574219761,1.7279991259387248,0.1079999453711703,5
2021,159,3,S. Fork Kusko,428.7928335622637,6.478105599434247,0.40488159996464046,11
2021,162,4,S. Fork Kusko,1534.196518810233,23.17829562721443,1.4486434767009018,32
2021,165,5,S. Fork Kusko,2073.147108961787,31.32063981443882,1.9575399884024263,46
2021,168,6,S. Fork Kusko,2570.456166055959,38.83387309459186,2.427117068411991,57
2021,171,7,S. Fork Kusko,3262.6608547253486,49.29154570159609,3.080721606349756,80
2021,174,8,S. Fork Kusko,3944.9869903089348,59.599975352444076,3.7249984595277548,103
2021,177,9,S. Fork Kusko,4508.685617055663,68.11620730525986,4.257262956578741,119
2021,180,10,S. Fork Kusko,5421.882022457629,81.91257301891095,5.119535813681934,154
2021,183,11,S. Fork Kusko,5634.196936189222,85.12017893914448,5.32001118369653,171
2021,186,12,S. Fork Kusko,5784.4403008770505,87.39002186999826,5.4618763668748915,186
2021,189,13,S. Fork Kusko,6020.678848613986,90.95906066708588,5.684941291692867,202
2021,192,14,S. Fork Kusko,6360.507563277305,96.09311638583503,6.0058197741146895,216
2021,195,15,S. Fork Kusko,6597.814623280352,99.67829802569513,6.2298936266059455,228
2021,198,16,S. Fork Kusko,6619.108425767426,100,6.25,236
2021,153,1,Stony,89.20581968258705,0.17309866947623492,0.010818666842264683,1
2021,156,2,Stony,703.4293424462429,1.3649634483629491,0.08531021552268432,5
2021,159,3,Stony,1284.4758872635707,2.4924502442863745,0.1557781402678984,11
2021,162,4,Stony,5960.044929107133,11.565118183073073,0.7228198864420671,32
2021,165,5,Stony,9602.110888679419,18.632333909467107,1.1645208693416942,46
2021,168,6,Stony,11952.549220422916,23.19322185779184,1.44957636611199,57
2021,171,7,Stony,16177.093187144535,31.390702048942533,1.9619188780589083,80
2021,174,8,Stony,21306.79165725011,41.3445815508522,2.5840363469282623,103
2021,177,9,Stony,26016.300450118095,50.48310758909459,3.1551942243184117,119
2021,180,10,Stony,35428.340941232615,68.7466210220236,4.296663813876475,154
2021,183,11,Stony,40701.59011805984,78.97905226443973,4.936190766527483,171
2021,186,12,Stony,42944.414659125876,83.33112195348671,5.20819512209292,186
2021,189,13,Stony,45135.484491099654,87.5827646601364,5.473922791258525,202
2021,192,14,Stony,48222.10883807437,93.57217846223355,5.848261153889597,216
2021,195,15,Stony,50260.11894243505,97.52681773015587,6.095426108134742,228
2021,198,16,Stony,51534.66514358986,100,6.25,236
2021,153,1,Swift,0,0,0,1
2021,156,2,Swift,665.1638484954873,2.0876288292766008,0.13047680182978755,5
2021,159,3,Swift,2418.2302327994776,7.589659542140172,0.47435372138376075,11
2021,162,4,Swift,8357.890962767618,26.231392709164076,1.6394620443227548,32
2021,165,5,Swift,11264.445772151643,35.35366781125692,2.2096042382035574,46
2021,168,6,Swift,13669.029919308317,42.90049886556041,2.6812811790975255,57
2021,171,7,Swift,16788.406978826177,52.690720468197206,3.2931700292623254,80
2021,174,8,Swift,20141.5699254972,63.214683327222,3.950917707951375,103
2021,177,9,Swift,22764.739118212983,71.44754752026277,4.465471720016423,119
2021,180,10,Swift,26384.986684891956,82.80976031401589,5.175610019625993,154
2021,183,11,Swift,27378.38810385465,85.92756872462267,5.370473045288917,171
2021,186,12,Swift,27932.226115816233,87.66579939235278,5.479112462022049,186
2021,189,13,Swift,29189.76645199228,91.6126125959226,5.725788287245162,202
2021,192,14,Swift,30743.064583347405,96.48766701569153,6.0304791884807205,216
2021,195,15,Swift,31797.010695523444,99.79549604647748,6.237218502904843,228
2021,198,16,Swift,31862.170093041783,100,6.25,236
2021,153,1,Takotna and Nixon Fork,18.33069575846554,0.07756018478001558,0.004847511548750974,1
2021,156,2,Takotna and Nixon Fork,172.3869925734822,0.7293976821090222,0.04558735513181389,5
2021,159,3,Takotna and Nixon Fork,352.7717504564177,1.4926352229665552,0.0932897014354097,11
2021,162,4,Takotna and Nixon Fork,2692.872228229226,11.39398473262941,0.7121240457893381,32
2021,165,5,Takotna and Nixon Fork,4305.860164957672,18.2188016446017,1.1386751027876063,46
2021,168,6,Takotna and Nixon Fork,5708.420735037554,24.15326580318778,1.5095791126992362,57
2021,171,7,Takotna and Nixon Fork,7851.812997732622,33.22231054328777,2.0763944089554855,80
2021,174,8,Takotna and Nixon Fork,10027.267262263378,42.42701487970422,2.6516884299815136,103
2021,177,9,Takotna and Nixon Fork,12410.57268042711,52.51117158906554,3.2819482243165963,119
2021,180,10,Takotna and Nixon Fork,17878.95836777179,75.64880967696917,4.728050604810573,154
2021,183,11,Takotna and Nixon Fork,19265.85909990483,81.51701448889509,5.094813405555943,171
2021,186,12,Takotna and Nixon Fork,20225.057070074894,85.57553865989654,5.348471166243534,186
2021,189,13,Takotna and Nixon Fork,20861.000062047387,88.266317919825255,5.516644869989078,202
2021,192,14,Takotna and Nixon Fork,22092.009271438106,93.47492009206694,5.842182505754184,216
2021,195,15,Takotna and Nixon Fork,23331.466949595106,98.71926912341615,6.16995432021351,228
2021,198,16,Takotna and Nixon Fork,23634.156894361462,100,6.25,236
2021,153,1,Tatlawiksuk,0,0,0,1
2021,156,2,Tatlawiksuk,310.41223868950806,2.4199860308270154,0.15124912692668846,5
2021,159,3,Tatlawiksuk,1172.5983257464893,9.141622701661742,0.5713514188538589,11
2021,162,4,Tatlawiksuk,3625.523474951066,28.26472371340025,1.7665452320875157,32
2021,165,5,Tatlawiksuk,4795.562359762491,37.386392912791166,2.336649557049448,46
2021,168,6,Tatlawiksuk,5835.234802529945,45.491720198709416,2.8432325124193385,57
2021,171,7,Tatlawiksuk,7200.094101830607,56.13221701770159,3.5082635636063495,80
2021,174,8,Tatlawiksuk,8571.623636250615,66.82471525222846,4.176544703264279,103
2021,177,9,Tatlawiksuk,9580.540086796842,74.69026761221654,4.668141725763534,119
2021,180,10,Tatlawiksuk,10734.402470228333,83.68582417013315,5.230364010633322,154
2021,183,11,Tatlawiksuk,11004.971867268014,85.79519383922101,5.362199614951313,171
2021,186,12,Tatlawiksuk,11211.010665155936,87.40148041736042,5.462592526085026,186
2021,189,13,Tatlawiksuk,11773.322623929736,91.78528658088193,5.736580411305121,202
2021,192,14,Tatlawiksuk,12422.382081766755,96.84537966153155,6.052836228845722,216
2021,195,15,Tatlawiksuk,12827.026054502745,100,6.25,228
2021,198,16,Tatlawiksuk,12827.026054502745,100,6.25,236
2021,153,1,Tuluksak,163.55784463195272,0.7329258953429997,0.04580786845893748,1
2021,156,2,Tuluksak,226.08894838936789,1.013136638589955,0.06332103991187218,5
2021,159,3,Tuluksak,226.82827003904086,1.0164496437426724,0.06352810273391703,11
2021,162,4,Tuluksak,702.3226314858671,3.147207305523937,0.19670045659524607,32
2021,165,5,Tuluksak,1398.0077513090612,6.2646709800458815,0.3915419362528676,46
2021,168,6,Tuluksak,1966.237420784719,8.810988707563437,0.5506867942227148,57
2021,171,7,Tuluksak,3939.948638368769,17.655468558416807,1.1034667849010504,80
2021,174,8,Tuluksak,5993.26073699013,26.856651245111806,1.6785407028194879,103
2021,177,9,Tuluksak,7471.525900187931,33.48096706884485,2.092560441802803,119
2021,180,10,Tuluksak,11711.71616432926,52.48186092852906,3.280116308033066,154
2021,183,11,Tuluksak,15518.211786972552,69.53930759898984,4.346206724936865,171
2021,186,12,Tuluksak,17133.94169484355,76.77962243698242,4.798726402311401,186
2021,189,13,Tuluksak,18613.44222745139,83.40947412622512,5.21309213288907,202
2021,192,14,Tuluksak,19943.590204736392,89.37005583591973,5.585628489744983,216
2021,195,15,Tuluksak,20994.49386829027,94.07930417715758,5.879956511072349,228
2021,198,16,Tuluksak,22315.74101436405,100,6.25,236
2021,153,1,Upper Kusko Main,0,0,0,1
2021,156,2,Upper Kusko Main,508.9198954971564,1.6072558128120817,0.10045348830075511,5
2021,159,3,Upper Kusko Main,1814.9572231247694,5.731944403593983,0.3582465252246239,11
2021,162,4,Upper Kusko Main,6353.333321021368,20.064910020797836,1.2540568762998647,32
2021,165,5,Upper Kusko Main,8774.643024974648,27.711818956231575,1.7319886847644734,46
2021,168,6,Upper Kusko Main,10529.222894513226,33.253081381439124,2.0783175863399452,57
2021,171,7,Upper Kusko Main,13849.299877811394,43.738450646039624,2.7336531653774765,80
2021,174,8,Upper Kusko Main,16838.224070073178,53.17798292719457,3.3236239329496606,103
2021,177,9,Upper Kusko Main,19724.89213835599,62.29457293174568,3.893410808234105,119
2021,180,10,Upper Kusko Main,24619.06285368392,77.75119862216229,4.859449913885143,154
2021,183,11,Upper Kusko Main,26178.642183365566,82.67661609031548,5.167288505644717,171
2021,186,12,Upper Kusko Main,27178.745851995627,85.83511401708662,5.364694626067914,186
2021,189,13,Upper Kusko Main,28216.099296251377,89.11125308724802,5.569453317953001,202
2021,192,14,Upper Kusko Main,29786.063181036254,94.06946675122852,5.879341671951782,216
2021,195,15,Upper Kusko Main,31373.860581914447,99.08400170006635,6.192750106254147,228
2021,198,16,Upper Kusko Main,31663.901380250205,100,6.25,236
2022,152,1,Aniak,0,0,0,1
2022,155,2,Aniak,0,0,0,1
2022,158,3,Aniak,98.54020013623706,0.2730855283903495,0.015171418243908306,5
2022,161,4,Aniak,389.674395491095,1.0799088904401666,0.05999493835778702,8
2022,164,5,Aniak,2899.794417356781,8.036231807855367,0.4464573226586316,22
2022,167,6,Aniak,4390.008569331952,12.166078495240596,0.6758932497355887,36
2022,170,7,Aniak,5894.520694105446,16.335549310150864,0.9075305172306034,62
2022,173,8,Aniak,12154.180579843158,33.683012833435676,1.8712784907464266,104
2022,176,9,Aniak,14485.55390212514,40.143973078191806,2.2302207265662113,119
2022,179,10,Aniak,22059.22020921069,61.13295688848615,3.3962753826936747,175
2022,182,11,Aniak,27032.5349097671,74.91555800940165,4.1619754449667585,209
2022,185,12,Aniak,30054.635682186447,83.29073874928254,4.627263263849031,226
2022,188,13,Aniak,31546.85966308135,87.42615529741254,4.85700862763403,232
2022,191,14,Aniak,34154.77198448935,94.65349107816775,5.258527282120431,248
2022,194,15,Aniak,35022.29706955952,97.05767278188596,5.392092932326998,254
2022,197,16,Aniak,35022.29706955952,97.05767278188596,5.392092932326998,254
2022,200,17,Aniak,35409.091314406454,98.12959987952057,5.451644437751143,257
2022,203,18,Aniak,36084.006617656916,100,5.555555555555556,259
2022,152,1,Big River,560.9749558557979,1.6540658732463638,0.09189254851368688,1
2022,155,2,Big River,560.9749558557979,1.6540658732463638,0.09189254851368688,1
2022,158,3,Big River,1363.1793663205513,4.019410216815516,0.22330056760086198,5
2022,161,4,Big River,2464.856182280845,7.267765612372705,0.403764756242928,8
2022,164,5,Big River,5580.526891478617,16.45449407246117,0.9141385595811761,22
2022,167,6,Big River,7473.504630309848,22.036044271683753,1.2242246817602083,36
2022,170,7,Big River,10756.067238925289,31.71486278404006,1.761936821335559,62
2022,173,8,Big River,17132.851124227716,50.51716491115575,2.806509161730875,104
2022,176,9,Big River,22314.536355470635,65.79565215454491,3.6553140085858282,119
2022,179,10,Big River,26483.217969282836,78.08724186253325,4.33818010347407,175
2022,182,11,Big River,29651.58562032133,87.42935018800307,4.857186121555726,209
2022,185,12,Big River,30353.062260299408,89.49769309521393,4.972094060845218,226
2022,188,13,Big River,31190.073417214324,91.96566706754098,5.109203725974498,232
2022,191,14,Big River,32411.24810225778,95.56636857964553,5.309242698869196,248
2022,194,15,Big River,33516.429127397154,98.82505633096179,5.490280907275655,254
2022,197,16,Big River,33516.429127397154,98.82505633096179,5.490280907275655,254
2022,200,17,Big River,33516.429127397154,98.82505633096179,5.490280907275655,257
2022,203,18,Big River,33914.910217861914,100,5.555555555555555,259
2022,152,1,E. Fork Kuskokwim,16.541606518634094,2.6427732734221965,0.14682073741234422,1
2022,155,2,E. Fork Kuskokwim,16.541606518634094,2.6427732734221965,0.14682073741234422,1
2022,158,3,E. Fork Kuskokwim,53.78364350333276,8.592755210188137,0.47737528945489655,5
2022,161,4,E. Fork Kuskokwim,56.674665131668874,9.054639893737185,0.5030355496520659,8
2022,164,5,E. Fork Kuskokwim,160.6593588592901,25.66777653912766,1.4259875855070925,22
2022,167,6,E. Fork Kuskokwim,246.74418763055988,39.42113746374864,2.1900631924304803,36
2022,170,7,E. Fork Kuskokwim,297.8445913085937,47.58520429421418,2.6436224607896768,62
2022,173,8,E. Fork Kuskokwim,482.11655370718483,77.02545344531472,4.27919185807304,104
2022,176,9,E. Fork Kuskokwim,496.77879910742894,79.3679701911019,4.409331677283439,119
2022,179,10,E. Fork Kuskokwim,576.2811725945523,92.06968375131228,5.1149824306284595,175
2022,182,11,E. Fork Kuskokwim,616.5817734043463,98.50831778622312,5.47268432145684,209
2022,185,12,E. Fork Kuskokwim,617.8977580964712,98.71856635964086,5.484364797757825,226
2022,188,13,E. Fork Kuskokwim,620.3616882910501,99.11221668970255,5.50623426053903,232
2022,191,14,E. Fork Kuskokwim,622.2916641999283,99.42055970007378,5.5233644277818765,248
2022,194,15,E. Fork Kuskokwim,625.1096286548186,99.87077238881406,5.548376243823004,254
2022,197,16,E. Fork Kuskokwim,625.1096286548186,99.87077238881406,5.548376243823004,254
2022,200,17,E. Fork Kuskokwim,625.1096286548186,99.87077238881406,5.548376243823004,257
2022,203,18,E. Fork Kuskokwim,625.9184881650455,100,5.555555555555556,259
2022,152,1,George,0,0,0,1
2022,155,2,George,0,0,0,1
2022,158,3,George,720.9115283205318,5.315442253999864,0.2953023474444369,5
2022,161,4,George,720.9115283205318,5.315442253999864,0.2953023474444369,8
2022,164,5,George,1099.258302499142,8.105077807225976,0.4502821004014432,22
2022,167,6,George,1884.7878347490057,13.896963085039415,0.772053504724412,36
2022,170,7,George,3558.9667195970424,26.241059185163024,1.4578366213979457,62
2022,173,8,George,4624.416556982495,34.09685960265598,1.8942699779253322,104
2022,176,9,George,7448.776791129876,54.92150054587721,3.051194474770956,119
2022,179,10,George,9887.897107427369,72.90568124283605,4.050315624602003,175
2022,182,11,George,11052.497520874234,81.492541077194,4.527363393177445,209
2022,185,12,George,11296.838806858706,83.29412413544281,4.627451340857934,226
2022,188,13,George,12012.87517677432,88.57362075400414,4.920756708555786,232
2022,191,14,George,12940.772847312166,95.41521821999994,5.300845456666664,248
2022,194,15,George,13278.02832557566,97.9018784399176,5.438993246662089,254
2022,197,16,George,13278.02832557566,97.9018784399176,5.438993246662089,254
2022,200,17,George,13562.587906548073,100,5.555555555555556,257
2022,203,18,George,13562.587906548073,100,5.555555555555556,259
2022,152,1,Hoholitna,0,0,0,1
2022,155,2,Hoholitna,0,0,0,1
2022,158,3,Hoholitna,2059.815948706747,4.950686699397937,0.27503814996655207,5
2022,161,4,Hoholitna,2426.6462872478273,5.8323490047564235,0.3240193891531346,8
2022,164,5,Hoholitna,3748.3555105803616,9.009025191059477,0.5005013995033043,22
2022,167,6,Hoholitna,5920.57349713852,14.229865771985315,0.7905480984436287,36
2022,170,7,Hoholitna,10561.00488801622,25.382960290313843,1.4101644605729915,62
2022,173,8,Hoholitna,15693.057621761409,37.71764738966998,2.0954248549816654,104
2022,176,9,Hoholitna,22400.812364222664,53.83947235523351,2.991081797512973,119
2022,179,10,Hoholitna,29221.258279987436,70.23214612802352,3.9017858960013063,175
2022,182,11,Hoholitna,32825.81678788792,78.89556087314604,4.38308671517478,209
2022,185,12,Hoholitna,34136.37484044942,82.04543565864746,4.558079758813748,226
2022,188,13,Hoholitna,35988.82599107479,86.49772921353686,4.805429400752048,232
2022,191,14,Hoholitna,38950.556181667525,93.6161313557179,5.200896186428772,248
2022,194,15,Hoholitna,40163.326654565026,96.53097753572045,5.3628320853178035,254
2022,197,16,Hoholitna,40163.326654565026,96.53097753572045,5.3628320853178035,254
2022,200,17,Hoholitna,41394.11323360053,99.48912471894535,5.527173595496964,257
2022,203,18,Hoholitna,41606.671433222495,100,5.555555555555556,259
2022,152,1,Holitna,0,0,0,1
2022,155,2,Holitna,0,0,0,1
2022,158,3,Holitna,1899.7863655064787,4.190958490202433,0.23283102723346843,5
2022,161,4,Holitna,2059.2851819574093,4.542815378492111,0.2523786321384506,8
2022,164,5,Holitna,3695.1870200578674,8.151640466410397,0.45286891480057756,22
2022,167,6,Holitna,6013.90166607334,13.266761307634336,0.7370422948685742,36
2022,170,7,Holitna,10426.744249441614,23.001561191706372,1.2778645106503541,62
2022,173,8,Holitna,15652.121255256876,34.52882474335931,1.9182680412977395,104
2022,176,9,Holitna,22799.480852857236,50.296012008179645,2.794222889343314,119
2022,179,10,Holitna,30699.18833636692,67.72289049791144,3.7623828054395245,175
2022,182,11,Holitna,35361.8317143485,78.00875484904782,4.33381971383599,209
2022,185,12,Holitna,37223.71245973942,82.11609294732934,4.562005163740519,226
2022,188,13,Holitna,39366.966672598755,86.84414532370815,4.8246747402060075,232
2022,191,14,Holitna,42751.49897390439,94.31047661287901,5.239470922937723,248
2022,194,15,Holitna,43985.67032575192,97.0330779533782,5.3907265529654556,254
2022,197,16,Holitna,43985.67032575192,97.0330779533782,5.3907265529654556,254
2022,200,17,Holitna,45141.60358425666,99.58308483404464,5.5323936018913695,257
2022,203,18,Holitna,45330.59370422719,100,5.555555555555556,259
2022,152,1,Holokuk,0,0,0,1
2022,155,2,Holokuk,0,0,0,1
2022,158,3,Holokuk,0,0,0,5
2022,161,4,Holokuk,62.533182968924976,1.1571958016911907,0.0642886556495106,8
2022,164,5,Holokuk,533.0780058012202,9.86477260550822,0.5480429225282344,22
2022,167,6,Holokuk,704.145004175076,13.03042007342157,0.7239122263011984,36
2022,170,7,Holokuk,1048.4571654788888,19.402022614907263,1.0778901452726257,62
2022,173,8,Holokuk,2028.2722903267666,37.533803136473544,2.0852112853596414,104
2022,176,9,Holokuk,2292.6547128919565,42.42628125621707,2.357015625345393,119
2022,179,10,Holokuk,3273.8200768149713,60.583048367540094,3.365724909307783,175
2022,182,11,Holokuk,4128.796957955827,76.40465875783292,4.244703264324051,209
2022,185,12,Holokuk,4637.524891341821,85.81882577712337,4.767712543173521,226
2022,188,13,Holokuk,4874.692867307596,90.20769218457262,5.011538454698479,232
2022,191,14,Holokuk,5193.147781858467,96.10079841473723,5.3389332452631795,248
2022,194,15,Holokuk,5318.14205089052,98.41385584268278,5.4674364357046,254
2022,197,16,Holokuk,5318.14205089052,98.41385584268278,5.4674364357046,254
2022,200,17,Holokuk,5321.572732795221,98.4773416674653,5.470963425970294,257
2022,203,18,Holokuk,5403.854980940605,100,5.555555555555556,259
2022,152,1,Kisaralik,0,0,0,1
2022,155,2,Kisaralik,0,0,0,1
2022,158,3,Kisaralik,120.3527993776589,0.3864678202625523,0.02147043445903068,5
2022,161,4,Kisaralik,739.0393110940513,2.373147223195167,0.13184151239973152,8
2022,164,5,Kisaralik,2891.986039510119,9.28652716595372,0.5159181758863177,22
2022,167,6,Kisaralik,3942.1998086704793,12.658894308852647,0.7032719060473693,36
2022,170,7,Kisaralik,5757.291478949397,18.48737960389119,1.0270766446606217,62
2022,173,8,Kisaralik,11276.482633336938,36.21018942699581,2.011677190388656,104
2022,176,9,Kisaralik,13401.920471986845,43.03523490042132,2.39084638335674,119
2022,179,10,Kisaralik,18873.14376726619,60.604013956912574,3.3668896642729207,175
2022,182,11,Kisaralik,23232.553934660842,74.60262266178134,4.144590147876741,209
2022,185,12,Kisaralik,26228.74112389772,84.22375269041866,4.6790973716899265,226
2022,188,13,Kisaralik,27196.90757165836,87.33265567109042,4.851814203949468,232
2022,191,14,Kisaralik,29271.609026419534,93.99478030020757,5.221932238900421,248
2022,194,15,Kisaralik,30269.507820109196,97.1991575447261,5.3999531969292285,254
2022,197,16,Kisaralik,30269.507820109196,97.1991575447261,5.3999531969292285,254
2022,200,17,Kisaralik,30967.014556108526,99.43893849933636,5.524385472185353,257
2022,203,18,Kisaralik,31141.738863508883,100,5.555555555555555,259
2022,152,1,Kwethluk,0,0,0,1
2022,155,2,Kwethluk,0,0,0,1
2022,158,3,Kwethluk,0,0,0,5
2022,161,4,Kwethluk,164.66484431989963,0.8001602258856054,0.04445334588253364,8
2022,164,5,Kwethluk,1331.0486538974983,6.467999869469663,0.359333326081648,22
2022,167,6,Kwethluk,2585.7948952833563,12.565221411099541,0.6980678561721969,36
2022,170,7,Kwethluk,3185.2107238664908,15.4779785741689,0.8598876985649391,62
2022,173,8,Kwethluk,6834.513934221206,33.211134022029185,1.8450630012238438,104
2022,176,9,Kwethluk,8554.478096478091,41.56900129036326,2.3093889605757365,119
2022,179,10,Kwethluk,13349.774297816697,64.8709107386072,3.6039394854781777,175
2022,182,11,Kwethluk,16084.373468441041,78.15922069396377,4.342178927442432,209
2022,185,12,Kwethluk,18405.804634898483,89.43981245720506,4.968878469844727,226
2022,188,13,Kwethluk,18906.278889994253,91.87178021973111,5.103987789985061,232
2022,191,14,Kwethluk,19733.253306769766,95.89031883895926,5.3272399354977376,248
2022,194,15,Kwethluk,20016.66263379464,97.26749726503394,5.4037498480574415,254
2022,197,16,Kwethluk,20016.66263379464,97.26749726503394,5.4037498480574415,254
2022,200,17,Kwethluk,20366.46551964924,98.9673036646142,5.498183536923011,257
2022,203,18,Kwethluk,20578.98393258063,100,5.555555555555556,259
2022,152,1,Lower Kusko,0,0,0,1
2022,155,2,Lower Kusko,0,0,0,1
2022,158,3,Lower Kusko,22.132950465024155,2.1405868359545286,0.1189214908863627,5
2022,161,4,Lower Kusko,37.33887793781532,3.611227102744669,0.20062372793025937,8
2022,164,5,Lower Kusko,127.83434459165389,12.363490156822644,0.6868605642679247,22
2022,167,6,Lower Kusko,154.9405048548857,14.98506064849475,0.8325033693608195,36
2022,170,7,Lower Kusko,242.99865152671956,23.501598462201684,1.3056443590112048,62
2022,173,8,Lower Kusko,433.3415464118517,41.910598913924595,2.328366606329144,104
2022,176,9,Lower Kusko,539.7741358975736,52.204219745440795,2.900234430302266,119
2022,179,10,Lower Kusko,713.3754771810046,68.99406195118742,3.8330034417326337,175
2022,182,11,Lower Kusko,844.4664551659936,81.67251719060576,4.537362066144764,209
2022,185,12,Lower Kusko,887.5751564703149,85.84177237747971,4.7689873543044285,226
2022,188,13,Lower Kusko,911.3926414130415,88.14527885369546,4.8969599363164145,232
2022,191,14,Lower Kusko,985.0935711249583,95.27325938156255,5.292958854531253,248
2022,194,15,Lower Kusko,1006.2466994123088,97.31908278060347,5.406615710033526,254
2022,197,16,Lower Kusko,1006.2466994123088,97.31908278060347,5.406615710033526,254
2022,200,17,Lower Kusko,1017.2117657726106,98.37956844623226,5.465531580346236,257
2022,203,18,Lower Kusko,1033.9664849501257,100,5.555555555555555,259
2022,152,1,Middle Kusko Main,37.64392007437711,0.11149121283869404,0.006193956268816336,1
2022,155,2,Middle Kusko Main,37.64392007437711,0.11149121283869404,0.006193956268816336,1
2022,158,3,Middle Kusko Main,352.4810198318095,1.043954410858962,0.05799746726994234,5
2022,161,4,Middle Kusko Main,953.1707983695031,2.82303671197561,0.1568353728875339,8
2022,164,5,Middle Kusko Main,3508.5303982678956,10.391327699438238,0.5772959833021243,22
2022,167,6,Middle Kusko Main,4675.082224272188,13.846341886681165,0.7692412159267314,36
2022,170,7,Middle Kusko Main,7200.801812456646,21.32684709497918,1.1848248386099545,62
2022,173,8,Middle Kusko Main,13069.915913841198,38.709591723040425,2.150532873502246,104
2022,176,9,Middle Kusko Main,15846.162996044792,46.93209229479805,2.6073384608221146,119
2022,179,10,Middle Kusko Main,21898.895922354255,64.85866672194626,3.6032592623303485,175
2022,182,11,Middle Kusko Main,26727.452997973312,79.1595600284342,4.397753334913012,209
2022,185,12,Middle Kusko Main,29211.49342092784,86.51662270810056,4.80647903933892,226
2022,188,13,Middle Kusko Main,30380.215572986006,89.97806482005281,4.998781378891823,232
2022,191,14,Middle Kusko Main,32400.193594357785,95.96069890984138,5.331149939435633,248
2022,194,15,Middle Kusko Main,33205.42596539471,98.34558160767156,5.4636434226484205,254
2022,197,16,Middle Kusko Main,33205.42596539471,98.34558160767156,5.4636434226484205,254
2022,200,17,Middle Kusko Main,33412.09025018029,98.95766588889575,5.497648104938653,257
2022,203,18,Middle Kusko Main,33764.024191610944,100,5.555555555555556,259
2022,152,1,N. Fork Kusko,33.4840490221619,2.450992528523034,0.136166251584613,1
2022,155,2,N. Fork Kusko,33.4840490221619,2.450992528523034,0.136166251584613,1
2022,158,3,N. Fork Kusko,77.63333625582308,5.682667798073048,0.3157037665596138,5
2022,161,4,N. Fork Kusko,108.0050745570575,7.905842886764164,0.4392134937091202,8
2022,164,5,N. Fork Kusko,265.3737789633263,19.42504471530728,1.0791691508504044,22
2022,167,6,N. Fork Kusko,369.57083913512173,27.052145482185995,1.5028969712325555,36
